building_id,hour,kwh_usage
down_museum,18,3.655898
down_museum,19,3.412949
down_museum,20,4.775204
down_museum,21,5.506390
down_museum,22,5.753039
down_museum,23,6.341668
down_museum,0,6.777845
down_office,1,1.384519
down_office,2,1.698256
down_office,3,0.807137
down_office,4,1.310964
down_office,5,1.152523
down_office,6,1.298583
down_office,7,1.693203
down_office,8,1.500523
down_office,9,1.576218
down_office,10,1.133866
down_office,11,1.064296
down_office,12,1.561695
down_office,13,1.272108
down_office,14,1.607589
down_office,15,1.220260
down_office,16,0.958794
down_office,17,1.814578
down_office,18,1.168548
down_office,19,1.567096
down_office,20,1.081884
down_office,21,1.251696
down_office,22,0.829032
down_office,23,0.754560
down_office,0,0.959613
down_planetarium,1,8.083282
down_planetarium,2,8.723313
down_planetarium,3,9.756241
down_planetarium,4,10.086988
down_planetarium,5,8.469078
down_planetarium,6,7.660965
down_planetarium,7,5.371344
down_planetarium,8,4.673563
down_planetarium,9,4.521384
down_planetarium,10,6.718055
down_planetarium,11,8.827655
down_planetarium,12,11.866363
down_planetarium,13,15.299351
down_planetarium,14,17.870438
down_planetarium,15,18.941910
down_planetarium,16,18.927680
down_planetarium,17,17.457554
down_planetarium,18,14.331610
down_planetarium,19,10.891384
down_planetarium,20,7.804784
down_planetarium,21,5.875504
down_planetarium,22,5.186617
down_planetarium,23,5.033305
down_planetarium,0,5.664621
down_birdhouse,1,4.344348
down_birdhouse,2,5.040150
down_birdhouse,3,4.940622
down_birdhouse,4,5.367094
down_birdhouse,5,5.534381
down_birdhouse,6,4.573620
down_birdhouse,7,3.954782
down_birdhouse,8,3.570354
down_birdhouse,9,3.088446
down_birdhouse,10,2.961996
down_birdhouse,11,3.595788
down_birdhouse,12,5.775011
down_birdhouse,13,7.066293
down_birdhouse,14,8.483737
down_birdhouse,15,10.056994
down_birdhouse,16,10.263781
down_birdhouse,17,9.564809
down_birdhouse,18,9.291760
down_birdhouse,19,7.291835
down_birdhouse,20,5.587691
down_birdhouse,21,4.664124
down_birdhouse,22,3.693962
down_birdhouse,23,2.615634
down_birdhouse,0,2.883544
down_stadium,1,11.515991
down_stadium,2,11.055760
down_stadium,3,8.781279
down_stadium,4,7.935080
down_stadium,5,6.426384
down_stadium,6,5.475085
down_stadium,7,6.666013
down_stadium,8,8.263499
down_stadium,9,11.595355
down_stadium,10,15.610335
down_stadium,11,18.375278
down_stadium,12,20.323921
down_stadium,13,20.903818
down_stadium,14,19.905988
down_stadium,15,17.638777
down_stadium,16,14.186960
down_stadium,17,10.206727
down_stadium,18,7.440242
down_stadium,19,6.406438
down_stadium,20,6.154625
down_stadium,21,6.715589
down_stadium,22,8.309827
down_stadium,23,9.394970
down_stadium,0,11.258327
down_warehouse,1,9.117162
down_warehouse,2,9.399341
down_warehouse,3,10.018275
down_warehouse,4,8.769981
down_warehouse,5,8.012303
down_warehouse,6,5.739266
down_warehouse,7,4.814597
down_warehouse,8,4.460320
down_warehouse,9,6.258546
down_warehouse,10,8.077366
down_warehouse,11,11.018929
down_warehouse,12,14.541787
down_warehouse,13,17.565015
down_warehouse,14,18.904895
down_warehouse,15,19.401534
down_warehouse,16,17.386853
down_warehouse,17,15.555100
down_warehouse,18,11.530542
down_warehouse,19,9.217160
down_warehouse,20,5.852415
down_warehouse,21,4.658611
down_warehouse,22,4.871726
down_warehouse,23,5.404247
down_warehouse,0,7.578732
down_market,1,1.898580
down_market,2,2.519117
down_market,3,2.076945
down_market,4,2.701383
down_market,5,2.587070
down_market,6,1.796423
down_market,7,2.243166
down_market,8,1.261264
down_market,9,1.499711
down_market,10,1.408699
down_market,11,1.879879
down_market,12,1.916054
down_market,13,2.904337
down_market,14,2.849193
down_market,15,3.260488
down_market,16,3.444228
down_market,17,3.878134
down_market,18,3.489700
down_market,19,2.731965
down_market,20,2.680723
down_market,21,1.795909
down_market,22,1.596857
down_market,23,1.595683
down_market,0,2.046490
down_hydroelectric_plant,1,0.834268
down_hydroelectric_plant,2,0.760214
down_hydroelectric_plant,3,0.816779
down_hydroelectric_plant,4,1.483935
down_hydroelectric_plant,5,1.123797
down_hydroelectric_plant,6,0.854698
down_hydroelectric_plant,7,0.939821
down_hydroelectric_plant,8,0.696731
down_hydroelectric_plant,9,0.812031
down_hydroelectric_plant,10,0.615685
down_hydroelectric_plant,11,0.969294
down_hydroelectric_plant,12,1.745947
down_hydroelectric_plant,13,1.313744
down_hydroelectric_plant,14,1.613963
down_hydroelectric_plant,15,1.989199
down_hydroelectric_plant,16,1.671451
down_hydroelectric_plant,17,0.958035
down_hydroelectric_plant,18,1.317651
down_hydroelectric_plant,19,1.053579
down_hydroelectric_plant,20,0.796760
down_hydroelectric_plant,21,1.170972
down_hydroelectric_plant,22,0.584828
down_hydroelectric_plant,23,0.451299
down_hydroelectric_plant,0,1.115605
down_windmill,1,4.254005
down_windmill,2,5.533238
down_windmill,3,6.393950
down_windmill,4,7.101595
down_windmill,5,8.425824
down_windmill,6,8.343746
down_windmill,7,6.927356
down_windmill,8,5.981047
down_windmill,9,5.252575
down_windmill,10,4.596832
down_windmill,11,3.806899
down_windmill,12,5.017447
down_windmill,13,6.639943
down_windmill,14,8.732826
down_windmill,15,11.068050
down_windmill,16,13.515844
down_windmill,17,14.849292
down_windmill,18,14.779467
down_windmill,19,13.737586
down_windmill,20,11.496282
down_windmill,21,9.679028
down_windmill,22,7.286495
down_windmill,23,5.228805
down_windmill,0,4.770533
down_opera_house,1,5.413627
down_opera_house,2,6.472438
down_opera_house,3,7.620298
down_opera_house,4,8.455107
down_opera_house,5,8.048407
down_opera_house,6,7.527314
down_opera_house,7,5.768630
down_opera_house,8,4.163277
down_opera_house,9,4.261855
down_opera_house,10,3.885859
down_opera_house,11,6.104919
down_opera_house,12,7.931686
down_opera_house,13,10.769481
down_opera_house,14,13.514596
down_opera_house,15,14.828868
down_opera_house,16,15.631830
down_opera_house,17,15.300295
down_opera_house,18,13.757518
down_opera_house,19,11.271588
down_opera_house,20,8.533251
down_opera_house,21,6.700470
down_opera_house,22,4.419109
down_opera_house,23,3.929417
down_opera_house,0,4.028509
down_gymnaisum,1,6.786799
down_gymnaisum,2,7.192176
down_gymnaisum,3,7.143607
down_gymnaisum,4,6.674959
down_gymnaisum,5,5.057540
down_gymnaisum,6,4.592641
down_gymnaisum,7,3.247896
down_gymnaisum,8,3.419733
down_gymnaisum,9,4.311814
down_gymnaisum,10,5.747186
down_gymnaisum,11,7.867130
down_gymnaisum,12,9.827599
down_gymnaisum,13,12.011646
down_gymnaisum,14,12.810520
down_gymnaisum,15,12.086356
down_gymnaisum,16,11.695599
down_gymnaisum,17,9.592390
down_gymnaisum,18,8.010701
down_gymnaisum,19,5.394072
down_gymnaisum,20,4.629101
down_gymnaisum,21,3.880773
down_gymnaisum,22,3.901565
down_gymnaisum,23,4.228434
down_gymnaisum,0,5.930059
down_school,1,4.479135
down_school,2,4.476916
down_school,3,4.775855
down_school,4,4.468373
down_school,5,3.724441
down_school,6,2.545172
down_school,7,2.346697
down_school,8,2.181710
down_school,9,3.197159
down_school,10,4.563488
down_school,11,5.558604
down_school,12,6.989539
down_school,13,8.357675
down_school,14,8.513800
down_school,15,8.843205
down_school,16,7.498567
down_school,17,6.559767
down_school,18,5.464387
down_school,19,3.769015
down_school,20,3.144855
down_school,21,2.377723
down_school,22,2.908312
down_school,23,2.556252
down_school,0,4.006370
down_taco_truck,1,5.034511
down_taco_truck,2,5.729531
down_taco_truck,3,5.954236
down_taco_truck,4,5.429245
down_taco_truck,5,4.782338
down_taco_truck,6,3.531017
down_taco_truck,7,3.902085
down_taco_truck,8,3.624795
down_taco_truck,9,3.740715
down_taco_truck,10,5.434853
down_taco_truck,11,6.633047
down_taco_truck,12,8.900717
down_taco_truck,13,9.203137
down_taco_truck,14,10.655863
down_taco_truck,15,9.824450
down_taco_truck,16,8.999470
down_taco_truck,17,8.254372
down_taco_truck,18,6.082598
down_taco_truck,19,4.617536
down_taco_truck,20,3.894888
down_taco_truck,21,3.102792
down_taco_truck,22,3.289453
down_taco_truck,23,4.274288
down_taco_truck,0,5.009379
down_base,1,3.510695
down_base,2,4.062761
down_base,3,4.726585
down_base,4,5.093957
down_base,5,5.690312
down_base,6,6.380659
down_base,7,5.353952
down_base,8,5.083028
down_base,9,3.679290
down_base,10,2.916833
down_base,11,3.452273
down_base,12,3.491227
down_base,13,5.195394
down_base,14,6.739641
down_base,15,8.886298
down_base,16,10.464280
down_base,17,10.660144
down_base,18,10.895060
down_base,19,10.464365
down_base,20,9.279190
down_base,21,7.107788
down_base,22,5.306317
down_base,23,3.669519
down_base,0,3.332357
down_houseboat,1,3.450661
down_houseboat,2,2.919308
down_houseboat,3,2.101311
down_houseboat,4,1.715739
down_houseboat,5,2.077600
down_houseboat,6,2.746247
down_houseboat,7,3.750379
down_houseboat,8,5.531641
down_houseboat,9,6.048511
down_houseboat,10,6.966608
down_houseboat,11,7.607649
down_houseboat,12,6.729454
down_houseboat,13,6.552477
down_houseboat,14,5.431937
down_houseboat,15,3.794583
down_houseboat,16,3.562218
down_houseboat,17,2.142092
down_houseboat,18,1.926079
down_houseboat,19,2.256095
down_houseboat,20,2.840553
down_houseboat,21,3.393268
down_houseboat,22,3.698906
down_houseboat,23,4.100545
down_houseboat,0,3.867814
down_hospital,1,3.957909
down_hospital,2,4.766910
down_hospital,3,4.200187
down_hospital,4,3.055147
down_hospital,5,3.205135
down_hospital,6,2.469345
down_hospital,7,2.170436
down_hospital,8,2.763536
down_hospital,9,3.522215
down_hospital,10,4.692094
down_hospital,11,5.911336
down_hospital,12,6.947711
down_hospital,13,8.207981
down_hospital,14,7.812286
down_hospital,15,7.913854
down_hospital,16,6.474353
down_hospital,17,5.528868
down_hospital,18,3.845808
down_hospital,19,3.416292
down_hospital,20,1.917467
down_hospital,21,1.776397
down_hospital,22,2.834201
down_hospital,23,2.927364
down_hospital,0,4.296932
down_aquarium,1,3.281256
down_aquarium,2,4.414743
down_aquarium,3,3.855682
down_aquarium,4,4.289694
down_aquarium,5,3.328388
down_aquarium,6,2.587266
down_aquarium,7,3.031748
down_aquarium,8,2.396037
down_aquarium,9,3.060528
down_aquarium,10,3.797491
down_aquarium,11,4.526876
down_aquarium,12,5.459452
down_aquarium,13,5.983998
down_aquarium,14,6.827999
down_aquarium,15,6.933130
down_aquarium,16,6.643748
down_aquarium,17,6.345836
down_aquarium,18,4.971881
down_aquarium,19,3.874415
down_aquarium,20,2.782563
down_aquarium,21,2.860314
down_aquarium,22,2.216340
down_aquarium,23,2.400455
down_aquarium,0,3.234011
dog_house,1,5.696096
dog_house,2,5.729493
dog_house,3,7.627523
dog_house,4,9.496081
dog_house,5,9.968297
dog_house,6,10.029727
dog_house,7,9.235931
dog_house,8,7.434483
dog_house,9,6.400786
dog_house,10,5.482550
dog_house,11,5.305748
dog_house,12,6.200808
dog_house,13,9.065004
dog_house,14,11.463677
dog_house,15,15.300077
dog_house,16,17.714383
dog_house,17,19.054871
dog_house,18,18.661417
dog_house,19,18.032930
dog_house,20,14.543140
dog_house,21,12.271933
dog_house,22,8.371207
dog_house,23,6.852298
dog_house,0,4.805880
dog_museum,1,9.155209
dog_museum,2,9.776324
dog_museum,3,9.937141
dog_museum,4,8.967679
dog_museum,5,6.997469
dog_museum,6,5.782676
dog_museum,7,5.022689
dog_museum,8,5.544876
dog_museum,9,6.435990
dog_museum,10,9.770587
dog_museum,11,12.737407
dog_museum,12,16.489245
dog_museum,13,18.306784
dog_museum,14,19.464459
dog_museum,15,18.726437
dog_museum,16,17.221177
dog_museum,17,14.339099
dog_museum,18,10.642568
dog_museum,19,7.446178
dog_museum,20,5.870934
dog_museum,21,4.624686
dog_museum,22,4.915987
dog_museum,23,5.959199
dog_museum,0,8.136286
dog_office,1,1.775155
dog_office,2,1.870252
dog_office,3,1.261471
dog_office,4,2.282771
dog_office,5,1.633326
dog_office,6,1.976714
dog_office,7,2.562344
dog_office,8,2.094218
dog_office,9,2.074038
dog_office,10,1.937555
dog_office,11,1.109361
dog_office,12,1.540415
dog_office,13,1.456473
dog_office,14,2.515054
dog_office,15,2.826740
dog_office,16,3.157845
dog_office,17,3.007600
dog_office,18,3.186467
dog_office,19,3.768014
dog_office,20,2.771843
dog_office,21,2.695796
dog_office,22,1.685065
dog_office,23,2.202983
dog_office,0,1.958470
dog_planetarium,1,2.914732
dog_planetarium,2,3.529956
dog_planetarium,3,3.682750
dog_planetarium,4,4.608671
dog_planetarium,5,5.438388
dog_planetarium,6,5.918745
dog_planetarium,7,5.680788
dog_planetarium,8,5.239342
dog_planetarium,9,4.039257
dog_planetarium,10,3.104520
dog_planetarium,11,3.380905
dog_planetarium,12,3.966240
dog_planetarium,13,4.210194
dog_planetarium,14,6.095112
dog_planetarium,15,7.162671
dog_planetarium,16,8.891273
dog_planetarium,17,9.028034
dog_planetarium,18,10.273134
dog_planetarium,19,9.579555
dog_planetarium,20,8.473626
dog_planetarium,21,6.781675
dog_planetarium,22,5.870187
dog_planetarium,23,4.688213
dog_planetarium,0,3.995048
dog_birdhouse,1,8.956581
dog_birdhouse,2,7.653586
dog_birdhouse,3,6.286560
dog_birdhouse,4,4.680509
dog_birdhouse,5,5.805708
dog_birdhouse,6,6.948057
dog_birdhouse,7,9.910466
dog_birdhouse,8,12.831367
dog_birdhouse,9,15.514141
dog_birdhouse,10,18.647205
dog_birdhouse,11,19.479162
dog_birdhouse,12,19.026819
dog_birdhouse,13,17.140474
dog_birdhouse,14,14.533914
dog_birdhouse,15,11.008799
dog_birdhouse,16,8.225953
dog_birdhouse,17,6.176356
dog_birdhouse,18,5.471290
dog_birdhouse,19,5.561687
dog_birdhouse,20,6.658817
dog_birdhouse,21,7.995329
dog_birdhouse,22,9.977617
dog_birdhouse,23,9.885058
dog_birdhouse,0,10.515566
dog_stadium,1,4.284241
dog_stadium,2,3.235831
dog_stadium,3,3.454129
dog_stadium,4,2.491601
dog_stadium,5,1.821410
dog_stadium,6,2.011356
dog_stadium,7,2.178638
dog_stadium,8,2.353463
dog_stadium,9,3.612194
dog_stadium,10,4.655947
dog_stadium,11,5.657182
dog_stadium,12,6.451622
dog_stadium,13,7.578399
dog_stadium,14,6.837959
dog_stadium,15,6.072178
dog_stadium,16,5.433042
dog_stadium,17,4.275038
dog_stadium,18,3.211358
dog_stadium,19,2.236964
dog_stadium,20,1.632182
dog_stadium,21,1.914689
dog_stadium,22,2.775034
dog_stadium,23,3.581451
dog_stadium,0,3.462824
dog_warehouse,1,9.160624
dog_warehouse,2,10.069144
dog_warehouse,3,10.325355
dog_warehouse,4,9.114298
dog_warehouse,5,7.426451
dog_warehouse,6,6.131235
dog_warehouse,7,4.811124
dog_warehouse,8,5.078844
dog_warehouse,9,6.008610
dog_warehouse,10,9.135798
dog_warehouse,11,11.626415
dog_warehouse,12,15.317879
dog_warehouse,13,17.930348
dog_warehouse,14,19.173434
dog_warehouse,15,19.502371
dog_warehouse,16,18.171262
dog_warehouse,17,14.803186
dog_warehouse,18,11.438465
dog_warehouse,19,8.317454
dog_warehouse,20,5.579384
dog_warehouse,21,4.648735
dog_warehouse,22,5.030371
dog_warehouse,23,5.990615
dog_warehouse,0,7.741682
dog_market,1,2.651165
dog_market,2,2.428028
dog_market,3,1.992488
dog_market,4,1.969418
dog_market,5,1.947868
dog_market,6,1.994253
dog_market,7,2.648722
dog_market,8,3.019168
dog_market,9,4.271763
dog_market,10,4.714560
dog_market,11,4.878304
dog_market,12,5.044631
dog_market,13,5.330817
dog_market,14,3.984252
dog_market,15,3.989645
dog_market,16,2.829002
dog_market,17,2.065493
dog_market,18,1.416336
dog_market,19,1.491581
dog_market,20,2.001646
dog_market,21,2.107668
dog_market,22,2.816608
dog_market,23,3.292262
dog_market,0,3.348402
dog_hydroelectric_plant,1,4.563072
dog_hydroelectric_plant,2,4.342770
dog_hydroelectric_plant,3,4.250559
dog_hydroelectric_plant,4,3.737778
dog_hydroelectric_plant,5,2.938545
dog_hydroelectric_plant,6,2.274859
dog_hydroelectric_plant,7,2.339605
dog_hydroelectric_plant,8,2.623250
dog_hydroelectric_plant,9,3.347822
dog_hydroelectric_plant,10,4.991667
dog_hydroelectric_plant,11,6.430064
dog_hydroelectric_plant,12,7.656382
dog_hydroelectric_plant,13,8.032835
dog_hydroelectric_plant,14,8.800156
dog_hydroelectric_plant,15,7.729983
dog_hydroelectric_plant,16,6.661009
dog_hydroelectric_plant,17,5.020763
dog_hydroelectric_plant,18,4.127124
dog_hydroelectric_plant,19,2.882460
dog_hydroelectric_plant,20,1.905901
dog_hydroelectric_plant,21,2.147684
dog_hydroelectric_plant,22,2.668695
dog_hydroelectric_plant,23,2.757929
dog_hydroelectric_plant,0,4.308531
dog_windmill,1,7.492115
dog_windmill,2,8.108212
dog_windmill,3,7.809671
dog_windmill,4,6.888383
dog_windmill,5,5.035600
dog_windmill,6,4.485409
dog_windmill,7,3.772953
dog_windmill,8,4.866547
dog_windmill,9,6.513072
dog_windmill,10,8.101948
dog_windmill,11,10.486117
dog_windmill,12,12.941874
dog_windmill,13,14.298370
dog_windmill,14,14.895740
dog_windmill,15,14.527853
dog_windmill,16,12.491800
dog_windmill,17,9.985087
dog_windmill,18,8.082663
dog_windmill,19,6.115575
dog_windmill,20,4.603911
dog_windmill,21,4.718583
dog_windmill,22,4.561195
dog_windmill,23,6.224608
dog_windmill,0,7.321980
dog_opera_house,1,4.163181
dog_opera_house,2,5.195083
dog_opera_house,3,4.772019
dog_opera_house,4,4.336547
dog_opera_house,5,4.132249
dog_opera_house,6,2.884196
dog_opera_house,7,2.780126
dog_opera_house,8,2.670552
dog_opera_house,9,3.296503
dog_opera_house,10,3.612560
dog_opera_house,11,5.767511
dog_opera_house,12,7.012385
dog_opera_house,13,7.851041
dog_opera_house,14,9.214722
dog_opera_house,15,9.614820
dog_opera_house,16,9.220423
dog_opera_house,17,7.801807
dog_opera_house,18,6.153497
dog_opera_house,19,4.918995
dog_opera_house,20,3.806011
dog_opera_house,21,2.543051
dog_opera_house,22,2.246208
dog_opera_house,23,2.856239
dog_opera_house,0,3.254778
dog_gymnaisum,1,4.776397
dog_gymnaisum,2,4.844788
dog_gymnaisum,3,3.731516
dog_gymnaisum,4,2.821188
dog_gymnaisum,5,2.884924
dog_gymnaisum,6,2.845448
dog_gymnaisum,7,2.734505
dog_gymnaisum,8,4.302286
dog_gymnaisum,9,5.801861
dog_gymnaisum,10,7.057037
dog_gymnaisum,11,8.348180
dog_gymnaisum,12,8.288584
dog_gymnaisum,13,8.415035
dog_gymnaisum,14,8.613177
dog_gymnaisum,15,7.059113
dog_gymnaisum,16,6.118278
dog_gymnaisum,17,4.539736
dog_gymnaisum,18,3.471896
dog_gymnaisum,19,2.964948
dog_gymnaisum,20,2.594384
dog_gymnaisum,21,2.985068
dog_gymnaisum,22,3.946753
dog_gymnaisum,23,4.498623
dog_gymnaisum,0,4.396098
dog_school,1,8.207193
dog_school,2,8.448876
dog_school,3,9.461484
dog_school,4,7.942348
dog_school,5,7.350163
dog_school,6,5.885427
dog_school,7,4.205920
dog_school,8,4.323127
dog_school,9,5.693025
dog_school,10,7.164592
dog_school,11,10.505346
dog_school,12,12.852555
dog_school,13,16.059581
dog_school,14,17.242754
dog_school,15,17.526800
dog_school,16,16.263288
dog_school,17,13.687641
dog_school,18,10.950976
dog_school,19,8.218271
dog_school,20,5.867384
dog_school,21,4.860498
dog_school,22,4.140457
dog_school,23,5.023987
dog_school,0,6.655743
dog_taco_truck,1,9.569444
dog_taco_truck,2,10.458773
dog_taco_truck,3,9.637185
dog_taco_truck,4,8.841570
dog_taco_truck,5,6.541838
dog_taco_truck,6,5.561543
dog_taco_truck,7,4.997928
dog_taco_truck,8,6.095273
dog_taco_truck,9,7.744094
dog_taco_truck,10,10.892333
dog_taco_truck,11,14.132394
